region,date,velComp,estMethod,totalTweets,estimatedTweets,span,knots,absRelBias,mab,rmsd,tstat,pval
"Chicago-Naperville-Elgin, IL-IN-WI",2020-11-08,96_direct,aspline_40 | degree 1,353742,353963.75962655235,-1.0,12.0,0.5057016706618722,0.3436069191918115,0.5438642888212696,0.014535161707228178,0.00021820061311190672
"Chicago-Naperville-Elgin, IL-IN-WI",2020-11-08,96_direct,aspline_40 | degree 3,353742,354472.52749890106,-1.0,9.4,0.4542853855696974,0.31552434177653227,0.468950153920595,0.014310586136767538,0.0007231257556693329
"Chicago-Naperville-Elgin, IL-IN-WI",2020-11-08,96_direct,loess | 3 fold,353742,357806.9539262772,0.30999999999999994,-1.0,1.1491295707824236,0.2160806310655728,0.2914839817096318,0.012989012666440999,0.004656294737705286
"Chicago-Naperville-Elgin, IL-IN-WI",2020-11-08,96_direct,loess | 5 fold,353742,357432.86790828704,0.24,-1.0,1.0433784815733071,0.1930626734623367,0.25269487817815584,0.012707350254798161,0.004337567501474254
"Chicago-Naperville-Elgin, IL-IN-WI",2020-11-08,48_direct,aspline_20 | degree 1,353742,349277.3386868971,-1.0,7.8,1.6957584900862301,0.3411913460881352,0.48485216853903923,0.01515899801907106,0.0002832449332613683
"Chicago-Naperville-Elgin, IL-IN-WI",2020-11-08,48_direct,aspline_20 | degree 3,353742,347747.50885843975,-1.0,12.0,1.7993584685838317,0.3358245743608371,0.4778368486613839,0.01408060858289326,0.0002838862421909122
"Chicago-Naperville-Elgin, IL-IN-WI",2020-11-08,48_direct,aspline_40 | degree 1,353742,347260.25591923675,-1.0,24.0,1.9124312293300902,0.4040110003645019,0.6424116555889477,0.01521395856819908,1.7964480517229654e-05
"Chicago-Naperville-Elgin, IL-IN-WI",2020-11-08,48_direct,aspline_40 | degree 3,353742,346775.524974752,-1.0,24.0,2.563392368240787,0.5308120871312664,1.099208886904076,0.02997241932633054,0.00019456542404882161
"Chicago-Naperville-Elgin, IL-IN-WI",2020-11-08,48_direct,loess | 3 fold,353742,354166.4329710007,0.35,-1.0,1.555381816279939,0.24990475932767436,0.34608752301292794,0.01465078617257414,9.825456574144706e-05
"Chicago-Naperville-Elgin, IL-IN-WI",2020-11-08,48_direct,loess | 5 fold,353742,353920.07703876495,0.37,-1.0,1.559629064598618,0.2736518514010887,0.3868041498493541,0.013918662421426439,0.00011977278501564285
"Chicago-Naperville-Elgin, IL-IN-WI",2020-11-08,48_pooled,aspline_20 | degree 1,353742,341030.9494721967,-1.0,10.8,3.5933110933401524,0.24794111672928532,0.3265712937515249,0.010825533380708938,0.0018061967924890732
"Chicago-Naperville-Elgin, IL-IN-WI",2020-11-08,48_pooled,aspline_20 | degree 3,353742,341263.58089302934,-1.0,10.2,3.527548073729065,0.2336725057522695,0.316692903775504,0.011625042902013199,0.0008984680404339014
"Chicago-Naperville-Elgin, IL-IN-WI",2020-11-08,48_pooled,aspline_40 | degree 1,353742,340748.27199444,-1.0,24.4,3.6732217281408572,0.3246130544604222,0.46628367494701284,0.0121591543990768,0.00019262502092419554
