region,date,velComp,estMethod,totalTweets,estimatedTweets,span,knots,absRelBias,mab,rmsd,tstat,pval
"Chicago-Naperville-Elgin, IL-IN-WI",2020-10-14,48_pooled,aspline_20 | degree 1,304830,294325.06146691664,-1.0,6.333333333333333,3.4461629541329075,0.14002574197796658,0.20534327805716604,0.008781806202966667,0.0428084428469221
"Chicago-Naperville-Elgin, IL-IN-WI",2020-10-14,48_pooled,aspline_20 | degree 3,304830,292447.06110753684,-1.0,5.666666666666667,4.062244166408551,0.1536285827133215,0.2208445910757031,0.009536153469222833,0.05040385176093917
"Chicago-Naperville-Elgin, IL-IN-WI",2020-10-14,48_pooled,aspline_40 | degree 1,304830,293611.4208095726,-1.0,24.666666666666668,3.680273985640324,0.21127866743973556,0.30012817430297717,0.010240844017162333,0.0315159631686488
"Chicago-Naperville-Elgin, IL-IN-WI",2020-10-14,48_pooled,aspline_40 | degree 3,304830,292089.76134757197,-1.0,31.333333333333332,4.179456960413355,0.23912548927063904,0.41451053351048167,0.014395853783418866,7.646132409087896e-05
"Chicago-Naperville-Elgin, IL-IN-WI",2020-10-14,48_pooled,loess | 3 fold,304830,301715.8121875127,0.3833333333333333,-1.0,1.021614608958201,0.12701737158709625,0.2125618281711039,0.008164241833320601,0.05527867816542726
"Chicago-Naperville-Elgin, IL-IN-WI",2020-10-14,48_pooled,loess | 5 fold,304830,301625.7627665202,0.38333333333333336,-1.0,1.0511554746841905,0.13087273478714334,0.21673293879677621,0.008274213756196967,0.05744182914496123
"Chicago-Naperville-Elgin, IL-IN-WI",2020-10-14,48_averaged,aspline_20 | degree 1,304830,306833.7233334268,-1.0,10.333333333333334,1.1927350245525534,0.20555210094795853,0.2899371337035325,0.014174385159076167,0.0144564772261627
"Chicago-Naperville-Elgin, IL-IN-WI",2020-10-14,48_averaged,aspline_20 | degree 3,304830,306153.4066159995,-1.0,10.0,1.2840016049266367,0.1900843742865086,0.2684478288680501,0.014636968217061367,0.0011474854391034666
"Chicago-Naperville-Elgin, IL-IN-WI",2020-10-14,48_averaged,aspline_40 | degree 1,304830,306497.39816423383,-1.0,34.0,1.208153106216584,0.2593828776019476,0.36819539973559184,0.0146270362146178,0.004335265231706066
"Chicago-Naperville-Elgin, IL-IN-WI",2020-10-14,48_averaged,aspline_40 | degree 3,304830,306431.26444912533,-1.0,15.333333333333334,1.162223853382344,0.23621547568221898,0.3259085372800373,0.014722443286272266,0.0032012521210947665
"Chicago-Naperville-Elgin, IL-IN-WI",2020-10-14,48_averaged,loess | 3 fold,304830,314336.1749048233,0.4000000000000001,-1.0,3.1185168470371365,0.18144754183709333,0.2605335897658283,0.013978332886605232,0.030615885478249266
"Chicago-Naperville-Elgin, IL-IN-WI",2020-10-14,48_averaged,loess | 5 fold,304830,315188.86001141864,0.31666666666666665,-1.0,3.398241646628829,0.18558292576553523,0.2534394466998097,0.013508044047646535,0.05111003814227139
"Chicago-Naperville-Elgin, IL-IN-WI",2020-10-14,32_direct,aspline_20 | degree 1,304830,287492.470539467,-1.0,11.666666666666666,5.6876060297651145,0.16884882317533081,0.23477081123335508,0.010642274296026467,0.025577003963371644
"Chicago-Naperville-Elgin, IL-IN-WI",2020-10-14,32_direct,aspline_20 | degree 3,304830,284400.16858328856,-1.0,15.666666666666666,6.702040946334489,0.18919402629634022,0.24905595429750402,0.009993111015758466,0.015340019725043922
"Chicago-Naperville-Elgin, IL-IN-WI",2020-10-14,32_direct,aspline_40 | degree 1,304830,285663.917629274,-1.0,6.0,6.287465922227472,0.19758072718858147,0.2601465206872103,0.0128594782459908,0.026005994915145453
"Chicago-Naperville-Elgin, IL-IN-WI",2020-10-14,32_direct,aspline_40 | degree 3,304830,284483.96538764186,-1.0,9.333333333333334,6.674551262132383,0.19185519409112292,0.251188143866894,0.0097012554419866,0.02669600634860465
"Chicago-Naperville-Elgin, IL-IN-WI",2020-10-14,32_direct,loess | 3 fold,304830,297663.6186685562,0.2833333333333333,-1.0,2.3509435854226246,0.14115836802771878,0.19423694620632725,0.0096558109716293,0.08035243636740959
"Chicago-Naperville-Elgin, IL-IN-WI",2020-10-14,32_direct,loess | 5 fold,304830,297583.6267108917,0.35000000000000003,-1.0,2.377185083196627,0.14150043271686538,0.1978324273275548,0.0096155800862043,0.071804276447169
"Chicago-Naperville-Elgin, IL-IN-WI",2020-10-14,32_pooled,aspline_20 | degree 1,304830,286927.7041464369,-1.0,12.666666666666666,5.872878605636945,0.155216933175322,0.20048875756762916,0.0102074243378369,0.0055082983571846655
"Chicago-Naperville-Elgin, IL-IN-WI",2020-10-14,32_pooled,aspline_20 | degree 3,304830,285812.1175276326,-1.0,10.666666666666666,6.238848693490599,0.1599145496747,0.20603870978939906,0.011211276403073433,0.00667727207723173
"Chicago-Naperville-Elgin, IL-IN-WI",2020-10-14,32_pooled,aspline_40 | degree 1,304830,283790.615033134,-1.0,2.0,6.902006025281619,0.2772829998374302,0.36358492675689513,0.016682671820192535,1.1507341263206072e-06
"Chicago-Naperville-Elgin, IL-IN-WI",2020-10-14,32_pooled,aspline_40 | degree 3,304830,285680.13589167246,-1.0,7.333333333333333,6.282145493661229,0.16090566498847106,0.21143018931373034,0.010931048979177266,0.0010814608009482485
"Chicago-Naperville-Elgin, IL-IN-WI",2020-10-14,32_pooled,loess | 3 fold,304830,298054.0856924057,0.3499999999999999,-1.0,2.2228502140846698,0.1474122987816123,0.191443183680287,0.011061699485333832,0.0005417836908977136
"Chicago-Naperville-Elgin, IL-IN-WI",2020-10-14,32_pooled,loess | 5 fold,304830,298200.32075277966,0.3499999999999999,-1.0,2.1748775537907545,0.14241029857499887,0.18843892247352767,0.0112219889393825,0.0006738662581417037
"Chicago-Naperville-Elgin, IL-IN-WI",2020-10-14,32_averaged,aspline_20 | degree 1,304830,294625.53682050016,-1.0,10.666666666666666,3.3475915032968744,0.1482230453282822,0.20475606881928,0.011910689396827767,0.007692210808777921
"Chicago-Naperville-Elgin, IL-IN-WI",2020-10-14,32_averaged,aspline_20 | degree 3,304830,293669.6231462376,-1.0,14.666666666666666,3.6611806100982336,0.16850049359965766,0.22395763066479082,0.013469747999078935,8.997987896899038e-05
"Chicago-Naperville-Elgin, IL-IN-WI",2020-10-14,32_averaged,aspline_40 | degree 1,304830,294624.1767536129,-1.0,10.333333333333334,3.348037675552644,0.16661508610699843,0.22093478368931183,0.0115342840512107,0.006003442131146556
"Chicago-Naperville-Elgin, IL-IN-WI",2020-10-14,32_averaged,aspline_40 | degree 3,304830,293174.3696419196,-1.0,7.333333333333333,3.82364936459023,0.16574249224491824,0.21305569649187162,0.014537084314362667,0.002400637388576452
"Chicago-Naperville-Elgin, IL-IN-WI",2020-10-14,32_averaged,loess | 3 fold,304830,305455.2366240819,0.3666666666666667,-1.0,0.6146300255507304,0.13773350380451235,0.18483881700110927,0.0125479769818709,0.02072052872704479
"Chicago-Naperville-Elgin, IL-IN-WI",2020-10-14,32_averaged,loess | 5 fold,304830,305536.2493124008,0.3333333333333333,-1.0,0.49636346896085354,0.13955393295044496,0.1876408418826859,0.012637262855552568,0.002731986088191977
"Baltimore-Columbia-Towson, MD",2020-10-14,96_direct,aspline_20 | degree 1,84844,81917.825488863,-1.0,7.333333333333333,3.4488879722042824,0.06665666239357958,0.0843622686624035,0.023527149114670964,3.7173994581844263e-06
"Baltimore-Columbia-Towson, MD",2020-10-14,96_direct,aspline_20 | degree 3,84844,81536.34311839158,-1.0,4.666666666666667,3.8985159605964044,0.06097946702501358,0.07711318213719161,0.020791799257215735,4.1754604449504955e-05
"Baltimore-Columbia-Towson, MD",2020-10-14,96_direct,aspline_40 | degree 1,84844,81898.33710609142,-1.0,6.666666666666667,3.471857637438815,0.07006882472498115,0.08570588196480916,0.0242622258140499,1.2442325835563632e-06
