region,date,velComp,estMethod,totalTweets,estimatedTweets,span,knots,absRelBias,mab,rmsd,tstat,pval
"Chicago-Naperville-Elgin, IL-IN-WI",2020-10-10,32_direct,aspline_20 | degree 3,272310,277947.11737935897,-1,3,2.070110307869329,0.31455405642190215,0.36543569257105857,0.02493239519259066,0.0
"Chicago-Naperville-Elgin, IL-IN-WI",2020-10-10,32_direct,aspline_40 | degree 1,272310,281793.8305775091,-1,4,3.4827331267706394,0.287727712681464,0.3865537401597008,0.021376734976601475,7.549516567451064e-15
"Chicago-Naperville-Elgin, IL-IN-WI",2020-10-10,32_direct,aspline_40 | degree 3,272310,282629.459835228,-1,18,3.7896000276258626,0.723266796213999,1.7765202910759257,0.031836843712523655,0.0
"Chicago-Naperville-Elgin, IL-IN-WI",2020-10-10,32_direct,loess | 3 fold,272310,290021.66164779663,0.4,-1,6.5042274054557785,0.3135965051925283,0.39713312385533256,0.023813026474596544,0.0
"Chicago-Naperville-Elgin, IL-IN-WI",2020-10-10,32_direct,loess | 5 fold,272310,288818.7801990509,0.45,-1,6.062495023704932,0.3398256372932146,0.4288645107547812,0.027293666165863706,0.0
"Chicago-Naperville-Elgin, IL-IN-WI",2020-10-10,32_pooled,aspline_20 | degree 1,272310,254950.20222216498,-1,20,6.375012955027365,0.21667877431321814,0.3188689391906923,0.01934172661630651,3.852251850844368e-12
"Chicago-Naperville-Elgin, IL-IN-WI",2020-10-10,32_pooled,aspline_20 | degree 3,272310,254635.61769034975,-1,20,6.490537369046398,0.23296789538108956,0.33157973198152474,0.018130556588855207,1.0158773822155354e-10
"Chicago-Naperville-Elgin, IL-IN-WI",2020-10-10,32_pooled,aspline_40 | degree 1,272310,256050.33973534574,-1,6,5.971011077321531,0.18263803613207583,0.29249979973466245,0.020590557516892427,1.0313971898767704e-13
"Chicago-Naperville-Elgin, IL-IN-WI",2020-10-10,32_pooled,aspline_40 | degree 3,272310,255385.7012473321,-1,13,6.215085289804967,0.2453649473274432,0.33309561390214565,0.018826675867912868,1.6008971925884907e-11
"Chicago-Naperville-Elgin, IL-IN-WI",2020-10-10,32_pooled,loess | 3 fold,272310,264132.70936203003,0.45,-1,3.0029343902060046,0.19966586291328267,0.3822816733418877,0.021228389013712268,1.1657341758564144e-14
"Chicago-Naperville-Elgin, IL-IN-WI",2020-10-10,32_pooled,loess | 5 fold,272310,267209.7190465927,0.25,-1,1.8729686582965324,0.1708953354313576,0.2679123522289542,0.016526598311374874,5.399044544773801e-09
"Chicago-Naperville-Elgin, IL-IN-WI",2020-10-10,32_averaged,aspline_20 | degree 1,272310,270519.908678728,-1,20,0.6573725978744882,0.2531787590974885,0.3169204508899244,0.019186957505598845,5.681899395426626e-12
"Chicago-Naperville-Elgin, IL-IN-WI",2020-10-10,32_averaged,aspline_20 | degree 3,272310,269752.6843680181,-1,20,0.9391192508471525,0.2610921894771165,0.34429645634705336,0.016679946072032326,3.780813884191048e-09
"Chicago-Naperville-Elgin, IL-IN-WI",2020-10-10,32_averaged,aspline_40 | degree 1,272310,270359.72667718393,-1,5,0.7161959982432026,0.23090551018156813,0.2944196490339956,0.021408868153234728,7.66053886991358e-15
"Chicago-Naperville-Elgin, IL-IN-WI",2020-10-10,32_averaged,aspline_40 | degree 3,272310,270186.15341733187,-1,15,0.7799370506658349,0.2635540316907561,0.3517446440040362,0.018115046019789305,1.035509455959982e-10
"Chicago-Naperville-Elgin, IL-IN-WI",2020-10-10,32_averaged,loess | 3 fold,272310,280096.87275505066,0.30000000000000004,-1,2.8595618064157247,0.22473352571044655,0.28275046880058535,0.017389148450428327,6.136786634414193e-10
"Chicago-Naperville-Elgin, IL-IN-WI",2020-10-10,32_averaged,loess | 5 fold,272310,277261.2278623581,0.45,-1,1.8182321113283,0.24567266613049304,0.3567630291015612,0.023600546509474407,0.0
"Baltimore-Columbia-Towson, MD",2020-10-10,96_direct,aspline_20 | degree 1,77619,75968.53542089571,-1,8,2.1263667131814192,0.05076378494066899,0.08157354139051932,0.01372821773617415,1.502170278389059e-06
"Baltimore-Columbia-Towson, MD",2020-10-10,96_direct,aspline_20 | degree 3,77619,75794.20777615572,-1,8,2.350960749100458,0.05107866351999816,0.07846447207554066,0.01316438851959971,4.628487083047084e-06
"Baltimore-Columbia-Towson, MD",2020-10-10,96_direct,aspline_40 | degree 1,77619,75884.42257084885,-1,8,2.2347330281904534,0.06359692352033569,0.11253703524920153,0.014575020699680488,2.611037256405879e-07
"Baltimore-Columbia-Towson, MD",2020-10-10,96_direct,aspline_40 | degree 3,77619,75661.98967218574,-1,7,2.521303196143036,0.06997297399057012,0.11099292375512657,0.014514989047045096,2.967403097686727e-07
"Baltimore-Columbia-Towson, MD",2020-10-10,96_direct,loess | 3 fold,77619,76627.49166989326,0.2,-1,1.2774041537596919,0.04038126772238375,0.06340831209324409,0.01195700831305374,4.372300101318505e-05
"Baltimore-Columbia-Towson, MD",2020-10-10,96_direct,loess | 5 fold,77619,77024.36414766312,0.30000000000000004,-1,0.7660957398792609,0.04067830293405032,0.06054044307903078,0.013960359211854484,8.71160542814664e-07
"Baltimore-Columbia-Towson, MD",2020-10-10,48_direct,aspline_20 | degree 1,77619,79931.9313335356,-1,5,2.9798520124397356,0.09554310033085422,0.22266643003804867,0.04654287823133468,0.0
"Baltimore-Columbia-Towson, MD",2020-10-10,48_direct,aspline_20 | degree 3,77619,80048.53559848596,-1,6,3.130078458220234,0.10729858173566231,0.19272866945625683,0.04935921121938536,0.0
"Baltimore-Columbia-Towson, MD",2020-10-10,48_direct,aspline_40 | degree 1,77619,79707.9044148404,-1,9,2.691228197787148,0.11726160025672062,0.2785099353858829,0.04665098965972084,0.0
"Baltimore-Columbia-Towson, MD",2020-10-10,48_direct,aspline_40 | degree 3,77619,79438.12585162591,-1,9,2.3436605104754133,0.1261771417016555,0.27407881815021906,0.04872448051725106,0.0
"Baltimore-Columbia-Towson, MD",2020-10-10,48_direct,loess | 3 fold,77619,80526.88178515434,0.45,-1,3.74635306452588,0.06146133017831837,0.09892699240455749,0.03315336970629662,0.0
"Baltimore-Columbia-Towson, MD",2020-10-10,48_direct,loess | 5 fold,77619,80526.88178515434,0.45,-1,3.74635306452588,0.061461330178318375,0.09892699240455749,0.03315336970629662,0.0
"Baltimore-Columbia-Towson, MD",2020-10-10,48_pooled,aspline_20 | degree 1,77619,74232.2831880987,-1,8,4.3632574651841605,0.05417690697759775,0.0925169208095145,0.013518882926764828,2.3133303370670433e-06
"Baltimore-Columbia-Towson, MD",2020-10-10,48_pooled,aspline_20 | degree 3,77619,73875.66065569918,-1,20,4.82271008941216,0.05911924656906429,0.09142543001226525,0.014002443726262914,8.495287147081143e-07
"Baltimore-Columbia-Towson, MD",2020-10-10,48_pooled,aspline_40 | degree 1,77619,73952.75017677821,-1,6,4.7233922405877315,0.05849434094013093,0.10507539497579574,0.015085321377759642,8.106334159485584e-08
"Baltimore-Columbia-Towson, MD",2020-10-10,48_pooled,aspline_40 | degree 3,77619,73910.13649415603,-1,6,4.778293337770351,0.06527393663555513,0.09258414141346018,0.01369901145851217,1.6098414996612576e-06
"Baltimore-Columbia-Towson, MD",2020-10-10,48_pooled,loess | 3 fold,77619,75397.86754965782,0.4,-1,2.8615834400625855,0.05325743516739014,0.09045047104207714,0.014429992191683269,2.9902302278728143e-07
"Baltimore-Columbia-Towson, MD",2020-10-10,48_pooled,loess | 5 fold,77619,76035.35578250885,0.30000000000000004,-1,2.0402790779205477,0.04445046646745019,0.06637026600980518,0.01452331422334302,2.59955127535072e-07
"Baltimore-Columbia-Towson, MD",2020-10-10,48_averaged,aspline_20 | degree 1,77619,75301.77279040354,-1,10,2.9853865800853634,0.05725906453582781,0.08203716366208676,0.014161627835975021,5.294400753363959e-07
"Baltimore-Columbia-Towson, MD",2020-10-10,48_averaged,aspline_20 | degree 3,77619,75704.9454830355,-1,7,2.4659613199918895,0.061441033020085585,0.07370674177103838,0.016130406931978147,5.7154813104531854e-09
"Baltimore-Columbia-Towson, MD",2020-10-10,48_averaged,aspline_40 | degree 1,77619,75267.76106798193,-1,7,3.0292053904560303,0.04808078607223084,0.08698911489276635,0.017797885261607693,8.007827734246575e-11
"Baltimore-Columbia-Towson, MD",2020-10-10,48_averaged,aspline_40 | degree 3,77619,75701.10348098143,-1,7,2.470911141625852,0.059196878923151605,0.07547655044063994,0.01527471400061886,4.4226036832739624e-08
"Baltimore-Columbia-Towson, MD",2020-10-10,48_averaged,loess | 3 fold,77619,76183.59207892418,0.45,-1,1.8492996831649737,0.057758091951909084,0.10394095554068591,0.022326145743771175,1.1102230246251565e-16
"Baltimore-Columbia-Towson, MD",2020-10-10,48_averaged,loess | 5 fold,77619,76826.99094033241,0.2,-1,1.0203803961241285,0.05466633202252839,0.07194986798410752,0.01656775887486739,1.9154180463942794e-09
"Baltimore-Columbia-Towson, MD",2020-10-10,32_direct,aspline_20 | degree 1,77619,78890.17899270164,-1,5,1.6377162714047284,0.09765216939222181,0.13718997402152877,0.039121296372971626,0.0
"Baltimore-Columbia-Towson, MD",2020-10-10,32_direct,aspline_20 | degree 3,77619,78303.80804438448,-1,2,0.8822685739116466,0.11580693011168004,0.14578679807020417,0.04530507723617655,0.0
"Baltimore-Columbia-Towson, MD",2020-10-10,32_direct,aspline_40 | degree 1,77619,78787.15285692042,-1,2,1.5049831316049211,0.15905969297533631,0.19866334575096437,0.06012594491006143,0.0
"Baltimore-Columbia-Towson, MD",2020-10-10,32_direct,aspline_40 | degree 3,77619,78467.58730392918,-1,4,1.093272657376643,0.11096465907471571,0.12827629578972713,0.049450268458320124,0.0
"Baltimore-Columbia-Towson, MD",2020-10-10,32_direct,loess | 3 fold,77619,81431.59149241447,0.4,-1,4.911930703068159,0.10241416555385086,0.13383576937015662,0.041316887428110516,0.0
"Baltimore-Columbia-Towson, MD",2020-10-10,32_direct,loess | 5 fold,77619,81673.48953914642,0.35000000000000003,-1,5.223578684531395,0.10003669391939474,0.1300391160067535,0.040382033801004746,0.0
"Baltimore-Columbia-Towson, MD",2020-10-10,32_pooled,aspline_20 | degree 1,77619,72831.20634733386,-1,4,6.168326895046492,0.06066936535912817,0.10596377364363187,0.022922498598233587,0.0
"Baltimore-Columbia-Towson, MD",2020-10-10,32_pooled,aspline_20 | degree 3,77619,72418.10667096572,-1,20,6.700541528535904,0.05990642867323373,0.09838058870256265,0.020821088811486366,1.865174681370263e-14
"Baltimore-Columbia-Towson, MD",2020-10-10,32_pooled,aspline_40 | degree 1,77619,72574.73325666774,-1,5,6.498752551994053,0.06497464553949289,0.09981071137548458,0.0214911170677603,2.220446049250313e-15
"Baltimore-Columbia-Towson, MD",2020-10-10,32_pooled,aspline_40 | degree 3,77619,71298.25782382902,-1,3,8.143292462117504,0.07215525332982088,0.09337803351193145,0.02881457580061697,0.0
"Baltimore-Columbia-Towson, MD",2020-10-10,32_pooled,loess | 3 fold,77619,74304.79952597618,0.4,-1,4.269831451092927,0.05015733009427011,0.08371237578058163,0.022130794854467395,2.220446049250313e-16
"Baltimore-Columbia-Towson, MD",2020-10-10,32_pooled,loess | 5 fold,77619,74897.8083114624,0.30000000000000004,-1,3.505831933595637,0.05057267421189851,0.07753118338010793,0.017156554399563595,5.489626531129943e-10
"Baltimore-Columbia-Towson, MD",2020-10-10,32_averaged,aspline_20 | degree 1,77619,77451.51450626607,-1,5,0.21577898933756678,0.09053734261456227,0.22271683363774364,0.04554197452779085,0.0
"Baltimore-Columbia-Towson, MD",2020-10-10,32_averaged,aspline_20 | degree 3,77619,76592.71350070808,-1,8,1.3222104114867756,0.11376536140645012,0.1863892510839146,0.04346341042654031,0.0
"Baltimore-Columbia-Towson, MD",2020-10-10,32_averaged,aspline_40 | degree 1,77619,77266.76581423523,-1,6,0.45379892264106697,0.09051239331540467,0.23898574113961266,0.04440394074642098,0.0
"Baltimore-Columbia-Towson, MD",2020-10-10,32_averaged,aspline_40 | degree 3,77619,75782.54834323569,-1,7,2.365982113611764,0.11118316106165924,0.23985870560213354,0.03904753601282823,0.0
"Baltimore-Columbia-Towson, MD",2020-10-10,32_averaged,loess | 3 fold,77619,78163.02489066124,0.55,-1,0.7008913934233107,0.06604106986960162,0.10058658047019839,0.01734104429933221,2.5856150553948964e-10
"Baltimore-Columbia-Towson, MD",2020-10-10,32_averaged,loess | 5 fold,77619,79943.27681946754,0.35000000000000003,-1,2.994468905123159,0.06062752653409368,0.10082565008208136,0.028191801014329554,0.0
"Phoenix-Mesa-Scottsdale, AZ",2020-10-10,96_direct,aspline_20 | degree 1,88461,90474.7650718523,-1,6,2.2764439378396046,0.07296227482334161,0.10253826781738357,0.01858959007893829,3.872324683129591e-11
"Phoenix-Mesa-Scottsdale, AZ",2020-10-10,96_direct,aspline_20 | degree 3,88461,90182.4537259534,-1,5,1.9460030137047932,0.06603997144497996,0.09264792937673137,0.018831915151494294,2.0446089266101808e-11
"Phoenix-Mesa-Scottsdale, AZ",2020-10-10,96_direct,aspline_40 | degree 1,88461,90506.1680101552,-1,7,2.3119431276553564,0.08195055084501064,0.10861080878133146,0.02032652580727079,3.12194714524594e-13
"Phoenix-Mesa-Scottsdale, AZ",2020-10-10,96_direct,aspline_40 | degree 3,88461,90135.67544752956,-1,4,1.893122898824974,0.07045399911280686,0.09432322377842811,0.019497299812377022,3.2694957852186235e-12
"Phoenix-Mesa-Scottsdale, AZ",2020-10-10,96_direct,loess | 3 fold,88461,91722.92355275154,0.4,-1,3.687414287371318,0.06496212943302394,0.0813020836733428,0.020514286372680213,1.5187850976872141e-13
"Phoenix-Mesa-Scottsdale, AZ",2020-10-10,96_direct,loess | 5 fold,88461,91814.87029671669,0.2,-1,3.7913547175780176,0.0674099829105228,0.08918221532823387,0.017427193070652824,7.576195226732807e-10
"Phoenix-Mesa-Scottsdale, AZ",2020-10-10,48_direct,aspline_20 | degree 1,88461,86991.85231796648,-1,6,1.660785749690285,0.08025731645050194,0.13780500519847505,0.012681747476784522,2.8139285087824817e-05
"Phoenix-Mesa-Scottsdale, AZ",2020-10-10,48_direct,aspline_20 | degree 3,88461,86684.16977147206,-1,6,2.008602919397175,0.0716882058278263,0.11622697061641181,0.01361288536919536,5.112271956320136e-06
"Phoenix-Mesa-Scottsdale, AZ",2020-10-10,48_direct,aspline_40 | degree 1,88461,86716.75043159371,-1,9,1.9717723837694452,0.09319595428602835,0.18207688293667118,0.015405308338888785,1.4730780606431182e-07
"Phoenix-Mesa-Scottsdale, AZ",2020-10-10,48_direct,aspline_40 | degree 3,88461,86196.0697281117,-1,7,2.560371544396171,0.08446913017442899,0.1709522846254283,0.015179239516426385,2.38734755297898e-07
"Phoenix-Mesa-Scottsdale, AZ",2020-10-10,48_direct,loess | 3 fold,88461,89683.99940466881,0.25,-1,1.3825294815441924,0.05507544522733272,0.07791791727934247,0.01274284359418898,2.386823136713012e-05
"Phoenix-Mesa-Scottsdale, AZ",2020-10-10,48_direct,loess | 5 fold,88461,88453.00684976578,0.5,-1,0.009035790047843018,0.062411875044689785,0.0840259465135356,0.014545475696102761,6.206115280571467e-07
"Phoenix-Mesa-Scottsdale, AZ",2020-10-10,48_pooled,aspline_20 | degree 1,88461,85129.23929491735,-1,6,3.766361114030644,0.06189446862719444,0.09223363146038911,0.014598800000006296,6.732291397693047e-07
"Phoenix-Mesa-Scottsdale, AZ",2020-10-10,48_pooled,aspline_20 | degree 3,88461,84882.44529340339,-1,20,4.04534733565821,0.07649657659360531,0.10675579801447384,0.012867878711526948,1.8979114623784987e-05
"Phoenix-Mesa-Scottsdale, AZ",2020-10-10,48_pooled,aspline_40 | degree 1,88461,85448.35444644371,-1,8,3.405620051272635,0.07123943220883672,0.13099017261867513,0.015500038535176786,1.0594544741504563e-07
"Phoenix-Mesa-Scottsdale, AZ",2020-10-10,48_pooled,aspline_40 | degree 3,88461,85016.11482134127,-1,9,3.894241732129111,0.07355221411298436,0.11968753473883731,0.015995697041384094,3.5159550160202e-08
"Phoenix-Mesa-Scottsdale, AZ",2020-10-10,48_pooled,loess | 3 fold,88461,87465.04052448273,0.2,-1,1.1258740863400516,0.05041268438013951,0.06919804250388105,0.012344183251935259,4.6146439518945925e-05
"Phoenix-Mesa-Scottsdale, AZ",2020-10-10,48_pooled,loess | 5 fold,88461,87866.3136446476,0.25,-1,0.6722582328397845,0.039723116849094825,0.050388360717245124,0.012637568759716555,2.7465615506372387e-05
"Phoenix-Mesa-Scottsdale, AZ",2020-10-10,48_averaged,aspline_20 | degree 1,88461,87790.05209014035,-1,10,0.758467471382473,0.0715493040180234,0.10995303482759589,0.00885322724080595,0.007788519417508466
"Phoenix-Mesa-Scottsdale, AZ",2020-10-10,48_averaged,aspline_20 | degree 3,88461,87873.35315279255,-1,20,0.6643004795417737,0.07810771851142981,0.11615523227423272,0.009122163403899472,0.005559770664228081
"Phoenix-Mesa-Scottsdale, AZ",2020-10-10,48_averaged,aspline_40 | degree 1,88461,87682.82126420506,-1,11,0.8796856646374517,0.08073731719760215,0.12497282758544663,0.009862431029391328,0.0020570155006154334
"Phoenix-Mesa-Scottsdale, AZ",2020-10-10,48_averaged,aspline_40 | degree 3,88461,88130.10156958483,-1,7,0.3740613721472369,0.06602946013227386,0.1038307323885779,0.009731022833610964,0.0024567244730712146
"Phoenix-Mesa-Scottsdale, AZ",2020-10-10,48_averaged,loess | 3 fold,88461,91377.36865019798,0.25,-1,3.2967846284780666,0.05698486458811797,0.09308945556165596,0.00970108492874297,0.002532193224346946
"Phoenix-Mesa-Scottsdale, AZ",2020-10-10,48_averaged,loess | 5 fold,88461,90461.67880868912,0.45,-1,2.2616506807396677,0.06733945731882619,0.09781135578326132,0.014138699153879275,1.2800301373294687e-06
"Phoenix-Mesa-Scottsdale, AZ",2020-10-10,32_direct,aspline_20 | degree 1,88461,89021.33866535884,-1,5,0.6334301730240881,0.12114198239923961,0.2680913981797088,0.05402856467489553,0.0
"Phoenix-Mesa-Scottsdale, AZ",2020-10-10,32_direct,aspline_20 | degree 3,88461,89083.58678654331,-1,6,0.7037980426892192,0.15182362955013712,0.2830475956984666,0.06138049461403955,0.0
"Phoenix-Mesa-Scottsdale, AZ",2020-10-10,32_direct,aspline_40 | degree 1,88461,88811.59880593217,-1,5,0.39633149741939167,0.1419552946192906,0.33744330639589165,0.054430567725120116,0.0
"Phoenix-Mesa-Scottsdale, AZ",2020-10-10,32_direct,aspline_40 | degree 3,88461,89227.45373126472,-1,7,0.8664312310110843,0.15216752896884622,0.33799625274064665,0.06321448245733646,0.0
"Phoenix-Mesa-Scottsdale, AZ",2020-10-10,32_direct,loess | 3 fold,88461,91538.286724329,0.30000000000000004,-1,3.47869312389527,0.12016078074984339,0.19839478206887848,0.03833662922039688,0.0
"Phoenix-Mesa-Scottsdale, AZ",2020-10-10,32_direct,loess | 5 fold,88461,90507.47091150284,0.45,-1,2.3134159816222266,0.06575495360678932,0.09657586555303208,0.025211932003828763,0.0
"Phoenix-Mesa-Scottsdale, AZ",2020-10-10,32_pooled,aspline_20 | degree 1,88461,83361.07732231297,-1,6,5.765165075781456,0.06474285656814655,0.09053359510013126,0.020437927873263206,4.1722181265413383e-13
"Phoenix-Mesa-Scottsdale, AZ",2020-10-10,32_pooled,aspline_20 | degree 3,88461,82571.51107849431,-1,20,6.657723653933021,0.06050261944930524,0.08670105372798868,0.017640938462851863,7.048247541163732e-10
"Phoenix-Mesa-Scottsdale, AZ",2020-10-10,32_pooled,aspline_40 | degree 1,88461,83299.83155643634,-1,5,5.834399841244906,0.06801845009396272,0.09279409883863572,0.021291823990930908,3.375077994860476e-14
"Phoenix-Mesa-Scottsdale, AZ",2020-10-10,32_pooled,aspline_40 | degree 3,88461,82233.47688916336,-1,5,7.0398515852597665,0.06364578593219926,0.08905480929583814,0.01954017110782788,5.2446935683292395e-12
"Phoenix-Mesa-Scottsdale, AZ",2020-10-10,32_pooled,loess | 3 fold,88461,86677.19099402428,0.25,-1,2.0164920201848533,0.05852232585858745,0.08129562176337757,0.01890306949962617,2.773070661987731e-11
"Phoenix-Mesa-Scottsdale, AZ",2020-10-10,32_pooled,loess | 5 fold,88461,86677.19099402428,0.25,-1,2.0164920201848533,0.05852232585858745,0.08129562176337757,0.018903069499626113,2.773070661987731e-11
"Phoenix-Mesa-Scottsdale, AZ",2020-10-10,32_averaged,aspline_20 | degree 1,88461,84882.85273738034,-1,8,4.044886744011104,0.07055993963825581,0.09064782998468121,0.021501451804750993,1.887379141862766e-14
"Phoenix-Mesa-Scottsdale, AZ",2020-10-10,32_averaged,aspline_20 | degree 3,88461,84433.9778491913,-1,5,4.552313619344907,0.06572470851339424,0.08402898857464726,0.018374005720513203,1.1701783986239889e-10
"Phoenix-Mesa-Scottsdale, AZ",2020-10-10,32_averaged,aspline_40 | degree 1,88461,84929.47370253474,-1,6,3.992184462605281,0.06677890564667038,0.08795810108597336,0.020244917031547016,7.26640969617165e-13
"Phoenix-Mesa-Scottsdale, AZ",2020-10-10,32_averaged,aspline_40 | degree 3,88461,84262.67569688338,-1,4,4.745960709370932,0.0621236064230012,0.08113701171355485,0.01897723190611067,2.4668156406448816e-11
"Phoenix-Mesa-Scottsdale, AZ",2020-10-10,32_averaged,loess | 3 fold,88461,88207.38620948792,0.4,-1,0.2866955952477193,0.048733468620062725,0.06548711547247064,0.015222491842065256,1.6853503381764057e-07
"Phoenix-Mesa-Scottsdale, AZ",2020-10-10,32_averaged,loess | 5 fold,88461,88481.81404566765,0.35000000000000003,-1,0.023529064409907548,0.049005231880828254,0.06861205580465574,0.016292822572923554,1.6270310654320497e-08
"Atlanta-Sandy Springs-Roswell, GA",2020-10-11,96_direct,aspline_20 | degree 1,266822,268039.4842290758,-1,2,0.45629079651444804,0.23540566749457711,0.2836524424556356,0.013352675170970496,6.711835992545545e-06
"Atlanta-Sandy Springs-Roswell, GA",2020-10-11,96_direct,aspline_20 | degree 3,266822,266938.1201147723,-1,2,0.043519692818541775,0.21225734857081177,0.27515487546227824,0.01592526975509001,3.312450314041371e-08
"Atlanta-Sandy Springs-Roswell, GA",2020-10-11,96_direct,aspline_40 | degree 1,266822,268215.8732930593,-1,2,0.5223981879527535,0.25959515305968406,0.30933906079835616,0.01605424284791601,2.4264344422597617e-08
"Atlanta-Sandy Springs-Roswell, GA",2020-10-11,96_direct,aspline_40 | degree 3,266822,267965.6704209386,-1,13,0.4286267327801227,0.21544667054250383,0.3631528244905985,0.009934899131560093,0.0019227266976342694
"Atlanta-Sandy Springs-Roswell, GA",2020-10-11,96_direct,loess | 3 fold,266822,273265.87961387634,0.35000000000000003,-1,2.4150480896913833,0.14305975970550036,0.20530933560549083,0.01063301017278706,0.0006779731786281662
"Atlanta-Sandy Springs-Roswell, GA",2020-10-11,96_direct,loess | 5 fold,266822,273265.87961387634,0.35000000000000003,-1,2.4150480896913833,0.14305975970550036,0.20530933560549083,0.01063301017278706,0.0006779731786281662
"Atlanta-Sandy Springs-Roswell, GA",2020-10-11,48_direct,aspline_20 | degree 1,266822,246685.3170143211,-1,3,7.546860073636694,0.2292211499180446,0.2716285020503749,0.010712366416717425,0.0006151047173643676
"Atlanta-Sandy Springs-Roswell, GA",2020-10-11,48_direct,aspline_20 | degree 3,266822,246633.75109964766,-1,2,7.566186034267165,0.19844870117231006,0.24643270930744718,0.012376880296714188,4.1074811531705e-05
"Atlanta-Sandy Springs-Roswell, GA",2020-10-11,48_direct,aspline_40 | degree 1,266822,248607.88229513273,-1,22,6.826317809201365,0.2683625511284481,0.37419640571211227,0.015477328747518726,9.686303703571042e-08
"Atlanta-Sandy Springs-Roswell, GA",2020-10-11,48_direct,aspline_40 | degree 3,266822,246219.14698756312,-1,15,7.721572063936588,0.2534498630433514,0.34439833413234583,0.012512463434853682,3.2726317946041306e-05
"Atlanta-Sandy Springs-Roswell, GA",2020-10-11,48_direct,loess | 3 fold,266822,259188.93946933746,0.6000000000000001,-1,2.8607313230028018,0.2054217939137439,0.300108917570308,0.019484195721381423,4.771405492931535e-12
"Atlanta-Sandy Springs-Roswell, GA",2020-10-11,48_direct,loess | 5 fold,266822,258921.4899711609,0.45,-1,2.960966497829681,0.1968268781452631,0.2743342937801107,0.01756114701569031,7.18301751412298e-10
"Atlanta-Sandy Springs-Roswell, GA",2020-10-11,48_pooled,aspline_20 | degree 1,266822,254875.15643015888,-1,10,4.477458219277691,0.21493150465731897,0.28473785069202967,0.02162993757347298,1.1657341758564144e-14
"Atlanta-Sandy Springs-Roswell, GA",2020-10-11,48_pooled,aspline_20 | degree 3,266822,253903.11633861257,-1,7,4.841761047210286,0.19752339971594812,0.2409835013263941,0.021445800544225513,2.020605904817785e-14
"Atlanta-Sandy Springs-Roswell, GA",2020-10-11,48_pooled,aspline_40 | degree 1,266822,254592.6208828351,-1,21,4.5833473690943425,0.2517892813219623,0.35196264259506094,0.021195951872678753,4.5852210917018965e-14
"Atlanta-Sandy Springs-Roswell, GA",2020-10-11,48_pooled,aspline_40 | degree 3,266822,254581.1172915882,-1,40,4.5876587044590815,0.38305205767213446,0.6603528695241373,0.018794939790108725,5.188882656881333e-11
"Atlanta-Sandy Springs-Roswell, GA",2020-10-11,48_pooled,loess | 3 fold,266822,263670.4715042114,0.35000000000000003,-1,1.1811351746814633,0.1594251490138706,0.20150892019627284,0.02046664236300566,3.3639757646142243e-13
"Atlanta-Sandy Springs-Roswell, GA",2020-10-11,48_pooled,loess | 5 fold,266822,263559.3705635071,0.30000000000000004,-1,1.2227737729620947,0.15910113949979093,0.20703716766980168,0.019578922410519062,4.106048834273679e-12
"Atlanta-Sandy Springs-Roswell, GA",2020-10-11,48_averaged,aspline_20 | degree 1,266822,256011.06943658227,-1,6,4.051738823417008,0.1456936140034103,0.20613418040953252,0.015681376033923056,5.288429472116718e-08
"Atlanta-Sandy Springs-Roswell, GA",2020-10-11,48_averaged,aspline_20 | degree 3,266822,253786.0077647819,-1,3,4.885651196384889,0.15718390600627657,0.20195604539400286,0.01700518888259811,2.511197028098877e-09
"Atlanta-Sandy Springs-Roswell, GA",2020-10-11,48_averaged,aspline_40 | degree 1,266822,255744.38078967945,-1,23,4.151688845117926,0.20142579466580038,0.2771066421908708,0.016863383612161026,3.589218477983991e-09
"Atlanta-Sandy Springs-Roswell, GA",2020-10-11,48_averaged,aspline_40 | degree 3,266822,258003.3102462632,-1,40,3.3050834465436907,0.2655347137062433,0.46109126404368367,0.02294624591738581,1.1102230246251565e-16
"Atlanta-Sandy Springs-Roswell, GA",2020-10-11,48_averaged,loess | 3 fold,266822,263307.8838644028,0.35000000000000003,-1,1.3170263829808746,0.12130472152971083,0.17934429466152385,0.013499808379310418,4.7909213350960655e-06
"Atlanta-Sandy Springs-Roswell, GA",2020-10-11,48_averaged,loess | 5 fold,266822,263307.8838644028,0.35000000000000003,-1,1.3170263829808746,0.12130472152971083,0.17934429466152385,0.013499808379310418,4.7909213350960655e-06
"Atlanta-Sandy Springs-Roswell, GA",2020-10-11,32_direct,aspline_20 | degree 1,266822,254107.52581077247,-1,6,4.765152119850512,0.2759997860469852,0.3803918440217505,0.02632353099825324,0.0
"Atlanta-Sandy Springs-Roswell, GA",2020-10-11,32_direct,aspline_20 | degree 3,266822,254564.85110447544,-1,7,4.593754973549617,0.23973598639569327,0.4319078264114364,0.029515413754885755,0.0
"Atlanta-Sandy Springs-Roswell, GA",2020-10-11,32_direct,aspline_40 | degree 1,266822,244883.5089963132,-1,1,8.222144727079025,0.4571696710169016,0.5798173249989331,0.04120266232147041,0.0
"Atlanta-Sandy Springs-Roswell, GA",2020-10-11,32_direct,aspline_40 | degree 3,266822,255095.80641496374,-1,13,4.3947626451478,0.30281467705434095,0.5109416908850015,0.03203853170067661,0.0
